BEYOND,#genre#
梦向何处寻,http://em.21dtv.com/songs/60156629.mkv
明月千里寄相思,http://em.21dtv.com/songs/60030248.mkv
你的心我的心,http://em.21dtv.com/songs/60031643.mkv
奈何(演唱会),http://em.21dtv.com/songs/60030870.mkv
南海姑娘(演唱会),http://em.21dtv.com/songs/60031106.mkv
那句诺言,http://em.21dtv.com/songs/60030717.mkv
你可知道我爱谁,http://em.21dtv.com/songs/60031857.mkv
你可知道我爱谁(演唱会),http://em.21dtv.com/songs/60031856.mkv
哪奴娃情歌,http://em.21dtv.com/songs/60030671.mkv
浓情万缕,http://em.21dtv.com/songs/60032773.mkv
女人的勇气,http://em.21dtv.com/songs/60101184.mkv
你是偷心的人,http://em.21dtv.com/songs/60088741.mkv
你是我的知音,http://em.21dtv.com/songs/60089497.mkv
那天晚上遇见你,http://em.21dtv.com/songs/60030781.mkv
凝望,http://em.21dtv.com/songs/60032719.mkv
难忘初恋的情人,http://em.21dtv.com/songs/60031238.mkv
难忘初恋情人,http://em.21dtv.com/songs/60031240.mkv
难忘的爱人,http://em.21dtv.com/songs/60031245.mkv
难忘的爱人(演唱会),http://em.21dtv.com/songs/60031241.mkv
难忘的初恋情人,http://em.21dtv.com/songs/60031249.mkv
难忘的初恋情人(演唱会),http://em.21dtv.com/songs/60031246.mkv
难忘的一天,http://em.21dtv.com/songs/60031268.mkv
你为何不说,http://em.21dtv.com/songs/60032295.mkv
娘心,http://em.21dtv.com/songs/60032666.mkv
你真叫人迷,http://em.21dtv.com/songs/60032530.mkv
你怎么说(演唱会),http://em.21dtv.com/songs/60032505.mkv
你在我心中,http://em.21dtv.com/songs/60032478.mkv
你在我心中(演唱会),http://em.21dtv.com/songs/60032477.mkv
女の生きがい(演唱会),http://em.21dtv.com/songs/60032827.mkv
偶然的相遇,http://em.21dtv.com/songs/60131862.mkv
情花,http://em.21dtv.com/songs/60035032.mkv
情迷,http://em.21dtv.com/songs/60035097.mkv
情飘飘,http://em.21dtv.com/songs/60088743.mkv
悄悄地告诉你,http://em.21dtv.com/songs/60102773.mkv
情人的关怀,http://em.21dtv.com/songs/60035185.mkv
情人的阳光,http://em.21dtv.com/songs/60035206.mkv
情人一笑,http://em.21dtv.com/songs/60035255.mkv
情人再见,http://em.21dtv.com/songs/60035256.mkv
劝世歌,http://em.21dtv.com/songs/60035955.mkv
青山绿水我和你,http://em.21dtv.com/songs/60034785.mkv
恰似你的温柔,http://em.21dtv.com/songs/60034047.mkv
蜻蜓姑娘之歌,http://em.21dtv.com/songs/60093235.mkv
祈望,http://em.21dtv.com/songs/60155165.mkv
千言万语(演唱会),http://em.21dtv.com/songs/60034169.mkv
如果没有你,http://em.21dtv.com/songs/60036829.mkv
如果你喜欢这首歌,http://em.21dtv.com/songs/60036878.mkv
如果能许一个愿,http://em.21dtv.com/songs/60100491.mkv
让花儿为你开,http://em.21dtv.com/songs/60103607.mkv
人面桃花(演唱会),http://em.21dtv.com/songs/60036356.mkv
人生一条路,http://em.21dtv.com/songs/60036452.mkv
让心儿圈起你,http://em.21dtv.com/songs/60088744.mkv
人约黄昏后,http://em.21dtv.com/songs/60036476.mkv
使爱情更美丽,http://em.21dtv.com/songs/60039186.mkv
十八姑娘一朵花,http://em.21dtv.com/songs/60038908.mkv
山茶花,http://em.21dtv.com/songs/60037588.mkv
是否,http://em.21dtv.com/songs/60039412.mkv
时光不再来,http://em.21dtv.com/songs/60039097.mkv
四个愿望,http://em.21dtv.com/songs/60040660.mkv
世界多美丽(演唱会),http://em.21dtv.com/songs/60039263.mkv
四季歌,http://em.21dtv.com/songs/60040683.mkv
谁来爱我,http://em.21dtv.com/songs/60040014.mkv
失落的情歌,http://em.21dtv.com/songs/60038791.mkv
水涟漪,http://em.21dtv.com/songs/60040203.mkv
少年爱姑娘,http://em.21dtv.com/songs/60038122.mkv
是你打来的电话,http://em.21dtv.com/songs/60103603.mkv
山南山北走一回,http://em.21dtv.com/songs/60037664.mkv
深情脉脉,http://em.21dtv.com/songs/60077548.mkv
烧肉粽(演唱会),http://em.21dtv.com/songs/60038098.mkv
水上人,http://em.21dtv.com/songs/60040221.mkv
水上人(演唱会),http://em.21dtv.com/songs/60040220.mkv
三声无奈,http://em.21dtv.com/songs/60037309.mkv
说说笑笑,http://em.21dtv.com/songs/60040424.mkv
说说笑笑(演唱会),http://em.21dtv.com/songs/60040423.mkv
丝丝小雨,http://em.21dtv.com/songs/60040459.mkv
stupid cupid,http://em.21dtv.com/songs/60005305.mkv
碎心花,http://em.21dtv.com/songs/60041003.mkv
碎心恋,http://em.21dtv.com/songs/60041006.mkv
思想枝,http://em.21dtv.com/songs/60040600.mkv
诗意,http://em.21dtv.com/songs/60038877.mkv
十一哥,http://em.21dtv.com/songs/60039037.mkv
说一说笑一笑,http://em.21dtv.com/songs/60040433.mkv
说一声再见,http://em.21dtv.com/songs/60040431.mkv
水长流,http://em.21dtv.com/songs/60040260.mkv
逃避行,http://em.21dtv.com/songs/60041538.mkv
the power of love(演唱会),http://em.21dtv.com/songs/60005661.mkv
天黑黑,http://em.21dtv.com/songs/60041851.mkv
tie a yellow ribbon round the,http://em.21dtv.com/songs/60005795.mkv
甜蜜的小雨,http://em.21dtv.com/songs/60042374.mkv
甜蜜蜜,http://em.21dtv.com/songs/60042384.mkv
叹十声,http://em.21dtv.com/songs/60041469.mkv
天外天上天无涯,http://em.21dtv.com/songs/60042169.mkv
天涯歌女,http://em.21dtv.com/songs/60042240.mkv
我不该爱你,http://em.21dtv.com/songs/60044753.mkv
我不哭,http://em.21dtv.com/songs/60044783.mkv
忘不了,http://em.21dtv.com/songs/60043481.mkv
舞伴泪影(演唱会),http://em.21dtv.com/songs/60047767.mkv
我不再迷惘,http://em.21dtv.com/songs/60044919.mkv
望春风,http://em.21dtv.com/songs/60043662.mkv
晚风花香,http://em.21dtv.com/songs/60170363.mkv
微风细雨,http://em.21dtv.com/songs/60043758.mkv
我和你,http://em.21dtv.com/songs/60045531.mkv
为君愁,http://em.21dtv.com/songs/60043897.mkv
我敬你一杯,http://em.21dtv.com/songs/60045646.mkv
忘记他,http://em.21dtv.com/songs/60043558.mkv
我了解你,http://em.21dtv.com/songs/60045711.mkv
我没有骗你,http://em.21dtv.com/songs/60045750.mkv
无奈,http://em.21dtv.com/songs/60047792.mkv
无情荒地有情天,http://em.21dtv.com/songs/60047356.mkv
温情满人间,http://em.21dtv.com/songs/60044342.mkv
我是你知音,http://em.21dtv.com/songs/60046157.mkv
往事只能回味,http://em.21dtv.com/songs/60043461.mkv
我心深处,http://em.21dtv.com/songs/60046451.mkv
我要对你说,http://em.21dtv.com/songs/60046520.mkv
无言的温柔,http://em.21dtv.com/songs/60047525.mkv
我一见你就笑,http://em.21dtv.com/songs/60046628.mkv
我要你为偶(演唱会),http://em.21dtv.com/songs/60046560.mkv
我与秋风,http://em.21dtv.com/songs/60046727.mkv
无语问苍天,http://em.21dtv.com/songs/60047553.mkv
午夜微风,http://em.21dtv.com/songs/60112989.mkv
问自己,http://em.21dtv.com/songs/60044513.mkv
我怎能离开你,http://em.21dtv.com/songs/60046821.mkv
我怎舍得你,http://em.21dtv.com/songs/60046825.mkv
我只在乎你,http://em.21dtv.com/songs/60046913.mkv
星,http://em.21dtv.com/songs/60114114.mkv
星(无原唱),http://em.21dtv.com/songs/60066491.mkv
心爱的马车,http://em.21dtv.com/songs/60050126.mkv
相爱如往昔,http://em.21dtv.com/songs/60103605.mkv
小城故事(演唱会),http://em.21dtv.com/songs/60049511.mkv
小村之恋,http://em.21dtv.com/songs/60049533.mkv
小村之恋(演唱会),http://em.21dtv.com/songs/60049532.mkv
效道,http://em.21dtv.com/songs/60104469.mkv
雪地上的回忆,http://em.21dtv.com/songs/60051675.mkv
香港之夜,http://em.21dtv.com/songs/60048918.mkv
雪化粧(演唱会),http://em.21dtv.com/songs/60051698.mkv
想聚别离俩依依,http://em.21dtv.com/songs/60089498.mkv
相见不如怀念,http://em.21dtv.com/songs/60078572.mkv
相聚更甜蜜,http://em.21dtv.com/songs/60048681.mkv
相见在明天,http://em.21dtv.com/songs/60048676.mkv
小路,http://em.21dtv.com/songs/60049637.mkv
心里梦里,http://em.21dtv.com/songs/60098797.mkv
想你想断肠,http://em.21dtv.com/songs/60049158.mkv
想起你,http://em.21dtv.com/songs/60049219.mkv
向日葵,http://em.21dtv.com/songs/60049337.mkv
心酸孤单女,http://em.21dtv.com/songs/60050527.mkv
心酸酸,http://em.21dtv.com/songs/60050532.mkv
心事知多少,http://em.21dtv.com/songs/60050510.mkv
小小的秘密,http://em.21dtv.com/songs/60049802.mkv
小媳妇回娘家,http://em.21dtv.com/songs/60049790.mkv
谢谢你常记得我,http://em.21dtv.com/songs/60050049.mkv
星愿,http://em.21dtv.com/songs/60051154.mkv
小雨多美丽,http://em.21dtv.com/songs/60049887.mkv
星月泪痕,http://em.21dtv.com/songs/60051159.mkv
逍遥自在,http://em.21dtv.com/songs/60126252.mkv
雪中莲,http://em.21dtv.com/songs/60051776.mkv
心中喜欢就说爱,http://em.21dtv.com/songs/60050760.mkv
雨不停心不定,http://em.21dtv.com/songs/60055635.mkv
月儿像柠檬,http://em.21dtv.com/songs/60056300.mkv
一封情书,http://em.21dtv.com/songs/60052940.mkv
一个小心愿,http://em.21dtv.com/songs/60053118.mkv
云河,http://em.21dtv.com/songs/60056649.mkv
又见炊烟,http://em.21dtv.com/songs/60055434.mkv
遇见旧情人,http://em.21dtv.com/songs/60055846.mkv
遇见你(演唱会),http://em.21dtv.com/songs/60055852.mkv
一见你就笑,http://em.21dtv.com/songs/60053169.mkv
一颗流星,http://em.21dtv.com/songs/60053223.mkv
月亮代表我的心,http://em.21dtv.com/songs/60056396.mkv
夜来香(演唱会),http://em.21dtv.com/songs/60052600.mkv
一帘幽梦,http://em.21dtv.com/songs/60053258.mkv
眼泪中的爱,http://em.21dtv.com/songs/60052087.mkv
虞美人,http://em.21dtv.com/songs/60055562.mkv
一片落叶,http://em.21dtv.com/songs/60053343.mkv
要去遥远的地方,http://em.21dtv.com/songs/60052388.mkv
伊人何处,http://em.21dtv.com/songs/60053960.mkv
夜色,http://em.21dtv.com/songs/60067692.mkv
欲说还休,http://em.21dtv.com/songs/60055822.mkv
云深情也深(无原唱),http://em.21dtv.com/songs/60056671.mkv
又是一个下雨天,http://em.21dtv.com/songs/60055467.mkv
月桃花,http://em.21dtv.com/songs/60056499.mkv
缘投囝子,http://em.21dtv.com/songs/60056108.mkv
夜雾,http://em.21dtv.com/songs/60052662.mkv
有我就有你,http://em.21dtv.com/songs/60055325.mkv
夜温柔,http://em.21dtv.com/songs/60052657.mkv
夜雾下的姑娘,http://em.21dtv.com/songs/60052666.mkv
永相爱(演唱会),http://em.21dtv.com/songs/60054649.mkv
雨下的花朵,http://em.21dtv.com/songs/60055711.mkv
原乡情浓(演唱会),http://em.21dtv.com/songs/60056019.mkv
原乡人,http://em.21dtv.com/songs/60056021.mkv
月下送君,http://em.21dtv.com/songs/60056515.mkv
遥远的路,http://em.21dtv.com/songs/60052332.mkv
雨夜花,http://em.21dtv.com/songs/60055726.mkv
月夜诉情,http://em.21dtv.com/songs/60056533.mkv
迎着风跟着云,http://em.21dtv.com/songs/60054507.mkv
胭脂泪,http://em.21dtv.com/songs/60051928.mkv
雨中徘徊,http://em.21dtv.com/songs/60055763.mkv
雨中追忆,http://em.21dtv.com/songs/60055771.mkv
再度蜜月,http://em.21dtv.com/songs/60056751.mkv
中华民族颂[演],http://em.21dtv.com/songs/60101522.mkv
再见我的爱人(演唱会),http://em.21dtv.com/songs/60056900.mkv
再来一杯,http://em.21dtv.com/songs/60056930.mkv
追梦,http://em.21dtv.com/songs/60156630.mkv
走马灯,http://em.21dtv.com/songs/60059932.mkv
祖母的话(演唱会),http://em.21dtv.com/songs/60060029.mkv
在水一方,http://em.21dtv.com/songs/60057140.mkv
昨天今天,http://em.21dtv.com/songs/60103602.mkv
醉心变,http://em.21dtv.com/songs/60060537.mkv
昨夜梦魂中,http://em.21dtv.com/songs/60060609.mkv
只要你心里有我,http://em.21dtv.com/songs/60104468.mkv
总有一天,http://em.21dtv.com/songs/60059845.mkv

邓紫棋,#genre#
a i n y (演唱会),http://em.21dtv.com/songs/60072863.mkv
ALL ABOUT U,http://em.21dtv.com/songs/60096841.mkv
all about u(演唱会),http://em.21dtv.com/songs/60063524.mkv
all about you,http://em.21dtv.com/songs/60000140.mkv
爱你,http://em.21dtv.com/songs/60007775.mkv
爱如意,http://em.21dtv.com/songs/60158476.mkv
不存在的存在,http://em.21dtv.com/songs/60094709.mkv
北京北京,http://em.21dtv.com/songs/60118953.mkv
错过不错,http://em.21dtv.com/songs/60161689.mkv
查克靠近,http://em.21dtv.com/songs/60116282.mkv
穿越火线,http://em.21dtv.com/songs/60143998.mkv
存在,http://em.21dtv.com/songs/60096507.mkv
存在第二期),http://em.21dtv.com/songs/60081648.mkv
蝶恋花,http://em.21dtv.com/songs/60075204.mkv
don t stop the music,http://em.21dtv.com/songs/60073132.mkv
dont stop the music(演唱会),http://em.21dtv.com/songs/60063577.mkv
毒苹果,http://em.21dtv.com/songs/60165309.mkv
倒数,http://em.21dtv.com/songs/60168053.mkv
单行的轨道,http://em.21dtv.com/songs/60110571.mkv
多远都要在一起,http://em.21dtv.com/songs/60109648.mkv
多远都要在一起(现场版),http://em.21dtv.com/songs/60143059.mkv
等一个他,http://em.21dtv.com/songs/60015051.mkv
Falling,http://em.21dtv.com/songs/60098798.mkv
分开后的关心,http://em.21dtv.com/songs/60085083.mkv
game over,http://em.21dtv.com/songs/60001830.mkv
get everybody moving(演唱会),http://em.21dtv.com/songs/60063599.mkv
GET OVER YOU,http://em.21dtv.com/songs/60096855.mkv
光年之外,http://em.21dtv.com/songs/60157870.mkv
光年之外(现场版),http://em.21dtv.com/songs/60143057.mkv
good to be bad,http://em.21dtv.com/songs/60001963.mkv
画,http://em.21dtv.com/songs/60122161.mkv
后会无期,http://em.21dtv.com/songs/60102779.mkv
红蔷薇白玫瑰,http://em.21dtv.com/songs/60124544.mkv
回忆的沙漏,http://em.21dtv.com/songs/60022246.mkv
回忆的沙漏(现场版),http://em.21dtv.com/songs/60143058.mkv
IF I WERE A BOY,http://em.21dtv.com/songs/60148501.mkv
If I Were A Boy（我是歌手第二期）,http://em.21dtv.com/songs/60096504.mkv
IMAGINE,http://em.21dtv.com/songs/60100497.mkv
INTRO+AFTER TONIGHT,http://em.21dtv.com/songs/60096862.mkv
寂寞星球的玫瑰(演唱会),http://em.21dtv.com/songs/60064366.mkv
给你的歌,http://em.21dtv.com/songs/60122162.mkv
just the way you are(演唱会),http://em.21dtv.com/songs/60073457.mkv
Lady Marmalade,http://em.21dtv.com/songs/60098799.mkv
lady marmalade(演唱会),http://em.21dtv.com/songs/60073475.mkv
龙卷风,http://em.21dtv.com/songs/60098801.mkv
另一个童话,http://em.21dtv.com/songs/60161662.mkv
来自天堂的魔鬼,http://em.21dtv.com/songs/60116281.mkv
mascara,http://em.21dtv.com/songs/60003760.mkv
盲点,http://em.21dtv.com/songs/60116283.mkv
美好的旧时光(演唱会),http://em.21dtv.com/songs/60064520.mkv
慢慢,http://em.21dtv.com/songs/60105576.mkv
妈妈别难过,http://em.21dtv.com/songs/60136203.mkv
music box prelude(演唱会),http://em.21dtv.com/songs/60073629.mkv
mysecret 我的秘密(演唱会),http://em.21dtv.com/songs/60073649.mkv
你不是真正的快乐,http://em.21dtv.com/songs/60156633.mkv
你把我灌醉,http://em.21dtv.com/songs/60080488.mkv
那一夜,http://em.21dtv.com/songs/60165086.mkv
偶尔,http://em.21dtv.com/songs/60094710.mkv
偶尔(现场版),http://em.21dtv.com/songs/60143056.mkv
oh boy,http://em.21dtv.com/songs/60067960.mkv
one button,http://em.21dtv.com/songs/60060885.mkv
泡沫,http://em.21dtv.com/songs/60071024.mkv
泡沫(现场版),http://em.21dtv.com/songs/60143060.mkv
奇迹,http://em.21dtv.com/songs/60077121.mkv
囚鸟,http://em.21dtv.com/songs/60077293.mkv
情人(演唱会),http://em.21dtv.com/songs/60064743.mkv
潜意式的残酷,http://em.21dtv.com/songs/60077156.mkv
如果没有你,http://em.21dtv.com/songs/60097545.mkv
十八(演唱会),http://em.21dtv.com/songs/60063511.mkv
是否,http://em.21dtv.com/songs/60086832.mkv
睡公主,http://em.21dtv.com/songs/60040288.mkv
睡皇后,http://em.21dtv.com/songs/60168136.mkv
瞬间,http://em.21dtv.com/songs/60118090.mkv
死了都要爱,http://em.21dtv.com/songs/60143997.mkv
塞纳河,http://em.21dtv.com/songs/60077444.mkv
塞纳河(演唱会),http://em.21dtv.com/songs/60064818.mkv
SOMEDAY I'LL FLY,http://em.21dtv.com/songs/60096880.mkv
someday ill fly,http://em.21dtv.com/songs/60066721.mkv
疏远,http://em.21dtv.com/songs/60132154.mkv
失真,http://em.21dtv.com/songs/60077586.mkv
the voice within 遗失的声音,http://em.21dtv.com/songs/60074028.mkv
桃花诺,http://em.21dtv.com/songs/60138100.mkv
突然之间,http://em.21dtv.com/songs/60165310.mkv
忐忑(演唱会),http://em.21dtv.com/songs/60064945.mkv
twinkle ii(演唱会),http://em.21dtv.com/songs/60063777.mkv
Victoria,http://em.21dtv.com/songs/60164861.mkv
wanna be startin somethin,http://em.21dtv.com/songs/60063786.mkv
我不懂爱(演唱会),http://em.21dtv.com/songs/60065041.mkv
我的秘密,http://em.21dtv.com/songs/60095102.mkv
我的秘密(演唱会),http://em.21dtv.com/songs/60065060.mkv
what have u done,http://em.21dtv.com/songs/60068009.mkv
What Have You Done+想讲你知,http://em.21dtv.com/songs/60097899.mkv
where did u go(演唱会),http://em.21dtv.com/songs/60063799.mkv
where did you go,http://em.21dtv.com/songs/60006282.mkv
我要我们在一起（我是歌手第二期）,http://em.21dtv.com/songs/60096508.mkv
我只在乎你,http://em.21dtv.com/songs/60154401.mkv
写不完的温柔,http://em.21dtv.com/songs/60049998.mkv
心的节奏,http://em.21dtv.com/songs/60110572.mkv
新的心跳,http://em.21dtv.com/songs/60112998.mkv
喜欢你,http://em.21dtv.com/songs/60103612.mkv
喜欢你（我是歌手第二期）,http://em.21dtv.com/songs/60096506.mkv
想讲你知,http://em.21dtv.com/songs/60049058.mkv
想讲你知(演唱会),http://em.21dtv.com/songs/60065200.mkv
下一秒,http://em.21dtv.com/songs/60078543.mkv
心之焰,http://em.21dtv.com/songs/60138099.mkv
有多少爱可以重来,http://em.21dtv.com/songs/60079277.mkv
夜空中最亮的星,http://em.21dtv.com/songs/60124543.mkv
一路逆风,http://em.21dtv.com/songs/60116277.mkv
you raise me up,http://em.21dtv.com/songs/60074189.mkv
于是,http://em.21dtv.com/songs/60116278.mkv
遗失的声音,http://em.21dtv.com/songs/60061833.mkv
有心人,http://em.21dtv.com/songs/60120992.mkv
再见,http://em.21dtv.com/songs/60117269.mkv
自由,http://em.21dtv.com/songs/60145964.mkv

费玉清,#genre#
3345,http://em.21dtv.com/songs/60118919.mkv
爱的供养,http://em.21dtv.com/songs/60149501.mkv
爱的心声,http://em.21dtv.com/songs/60007424.mkv
爱得越久越寂寞(无原唱),http://em.21dtv.com/songs/60007159.mkv
爱情买卖,http://em.21dtv.com/songs/60130765.mkv
爱是一个圆,http://em.21dtv.com/songs/60088686.mkv
爱伊恨伊,http://em.21dtv.com/songs/60081622.mkv
拜大年(无原唱),http://em.21dtv.com/songs/60009814.mkv
百花开劲草(演唱会),http://em.21dtv.com/songs/60074601.mkv
不了情,http://em.21dtv.com/songs/60011227.mkv
不许他回家,http://em.21dtv.com/songs/60011511.mkv
把眼泪握在手里,http://em.21dtv.com/songs/60121400.mkv
白云长在天,http://em.21dtv.com/songs/60009761.mkv
彳亍,http://em.21dtv.com/songs/60137343.mkv
纯纯的爱,http://em.21dtv.com/songs/60013381.mkv
成都,http://em.21dtv.com/songs/60147759.mkv
春风春雨,http://em.21dtv.com/songs/60090223.mkv
春风吻上我的脸(无原唱),http://em.21dtv.com/songs/60013246.mkv
偿还,http://em.21dtv.com/songs/60012290.mkv
常绿的回忆,http://em.21dtv.com/songs/60012278.mkv
楚留香新传,http://em.21dtv.com/songs/60013073.mkv
此情永不留,http://em.21dtv.com/songs/60013448.mkv
